impressions clicks conversions revenue day zone_id banner_id geo campaign_clicks browser proxy direction
5 0 0 0 2017-05-15 437742 1491132 IN 0 samsung f onclick
1 0 0 0 2017-05-17 635070 1437921 DK 9 samsung f onclick
1 0 0 0 2017-05-14 710441 1476080 CL 0 samsung f onclick
0 0 0 0 2017-05-16 1078334 1457604 KH 0 chrome f onclick
2 0 0 0 2017-05-12 710441 1482555 AR 3 safari f onclick
0 0 0 0 2017-05-11 1078334 1244672 SE 26 safari f onclick
2 0 0 0 2017-05-17 504478 1228487 FR 1 samsung f onclick
1 0 0 0 2017-05-11 429717 1284847 BE 16 chrome f onclick
1 0 0 0 2017-05-12 1188683 1434688 SA 13 chrome f onclick
0 0 0 0 2017-05-15 593365 1253203 TN 1 chrome f onclick
14 0 0 0 2017-05-15 710441 1319056 RO 9 chrome f onclick
0 0 0 0 2017-05-12 1106839 1461587 US 1 safari f onclick
1 0 0 0 2017-05-17 1159446 1480031 A2 0 chrome f onclick
2 0 0 0 2017-05-16 2886 1491920 TR 1 chrome f onclick
1 0 0 0 2017-05-16 1094155 1487616 GB 15 other f onclick
14 0 0 0 2017-05-13 1082686 1363843 IN 0 chrome f onclick
1 0 0 0 2017-05-15 759991 1351613 JO 28 chrome f onclick
9 0 0 0 2017-05-16 916307 1287097 PH 0 chrome f onclick
3 0 0 0 2017-05-14 1159446 1484383 IN 3 puffin t onclick
1 0 0 0 2017-05-12 759991 1345741 VE 0 chrome f onclick
12 0 0 0 2017-05-15 429717 1468644 TR 0 chrome f onclick
1 0 0 0 2017-05-11 33771 1446427 NL 0 chrome f onclick
1 0 0 0 2017-05-16 1078334 1467836 PK 10 chrome f onclick
1 0 0 0 2017-05-15 759991 1377867 US 17 chrome f onclick
3 0 0 0 2017-05-14 1154054 1453377 MK 0 chrome f onclick
1 0 0 0 2017-05-11 1183751 1480429 TR 0 chrome f onclick
0 0 0 0 2017-05-14 938076 1471818 IL 6 chrome f onclick
1 0 0 0 2017-05-11 1078334 1439097 BS 0 other f onclick
1 0 0 0 2017-05-10 1078334 1427800 EG 0 chrome f onclick
1 0 0 0 2017-05-15 1188683 1319056 MD 6 chrome f onclick
1 0 0 0 2017-05-14 452300 1340292 GH 6 chrome f onclick
3 0 0 0 2017-05-14 513092 1391743 PF 0 firefox f onclick
0 0 0 0 2017-05-16 843753 1481293 CL 0 firefox f onclick
1 0 0 0 2017-05-12 635070 1158898 CY 29 chrome f onclick
1 0 0 0 2017-05-15 916307 1382956 CH 5 edge f onclick
1 0 0 0 2017-05-15 916307 1475296 IT 1 edge f onclick
2 0 0 0 2017-05-13 1187136 1488180 US 1 safari f onclick
4 0 0 0 2017-05-14 1078261 1413788 GB 4 firefox f onclick
1 0 0 0 2017-05-17 3571 1158927 JO 2 ie f onclick
8 0 0 0 2017-05-14 710441 1209310 BN 0 chrome f onclick
1 0 0 0 2017-05-16 184394 1462761 BR 13 opera f onclick
1 0 0 0 2017-05-14 710441 1225310 RW 0 native f onclick
0 0 0 0 2017-05-15 437742 1460745 IN 2 chrome f onclick
1 0 0 0 2017-05-13 437742 1415357 KZ 2 firefox f onclick
0 0 0 0 2017-05-14 710441 1419241 US 3 ie f onclick
16 0 0 0 2017-05-13 916307 1481405 ID 0 chrome f onclick
16 0 0 0 2017-05-11 916307 1391581 GY 0 chrome f onclick
0 0 0 0 2017-05-13 716552 1399910 SA 3 safari f onclick
1 0 0 0 2017-05-12 1120987 1372950 TH 2 chrome f onclick
0 0 0 0 2017-05-12 1106581 1432365 GB 3 ie f onclick
4 0 0 0 2017-05-14 2886 1486872 UA 0 safari f onclick
0 0 0 0 2017-05-16 478410 1130452 PH 0 chrome f onclick
7 0 0 0 2017-05-17 759991 1495360 TT 0 safari f onclick
2830 0 0 0 2017-05-17 1181186 1479987 RS 0 chrome f onclick
5 0 0 0 2017-05-15 63230 1403112 EG 3 chrome f onclick
0 0 0 0 2017-05-16 1062802 1407602 BO 1 chrome f onclick
1 0 0 0 2017-05-16 1041293 1440573 SA 0 chrome f onclick
1 0 0 0 2017-05-17 1144886 1461994 BQ 9 chrome f onclick
1 0 0 0 2017-05-11 1078265 1480058 LU 0 edge f onclick
0 0 0 0 2017-05-15 938076 1415027 EG 2 chrome f onclick
1 0 0 0 2017-05-14 1078334 1377432 NI 1 chrome f onclick
1 0 0 0 2017-05-17 359660 1291462 TH 1 fb f onclick
0 0 0 0 2017-05-11 1187136 1317440 IN 3 chrome f onclick
0 0 0 0 2017-05-16 1153514 1377867 US 4 chrome f onclick
3 0 0 0 2017-05-14 299399 1475930 TR 12 chrome f onclick
1 0 0 0 2017-05-13 504479 1244231 JP 9 ie f onclick
41 0 0 0 2017-05-14 429717 1158575 SA 1 chrome f onclick
0 0 0 0 2017-05-17 1175359 1487068 IN 0 opera_mini f onclick
1 0 0 0 2017-05-13 437742 1428086 KZ 1 chrome f onclick
34 0 0 0 2017-05-11 437742 1441531 MX 0 chrome f onclick
1 0 0 0 2017-05-14 710441 1431173 BB 24 chrome f onclick
0 0 0 0 2017-05-13 1078284 1457639 MX 0 ie f onclick
24 0 0 0 2017-05-12 100386 1477004 ID 1 native f onclick
3 0 0 0 2017-05-14 710441 1193995 BA 19 chrome f onclick
46 0 0 0 2017-05-11 1106581 1293386 BE 0 chrome f onclick
1 0 0 0 2017-05-12 1181186 1340293 GA 21 chrome f onclick
1 0 0 0 2017-05-11 33771 1253320 HR 0 chrome f onclick
0 0 0 0 2017-05-11 1019754 978337 ES 6 chrome f onclick
7 0 0 0 2017-05-13 1193757 1435634 GB 2 safari f onclick
0 0 0 0 2017-05-16 804548 1478488 MY 0 native f onclick
1 0 0 0 2017-05-10 710441 1152188 BB 1 chrome f onclick
1 0 0 0 2017-05-17 752709 1451806 BR 0 uc f onclick
1 0 0 0 2017-05-11 593365 1253465 RS 20 chrome f onclick
1 0 0 0 2017-05-12 1175359 1475931 RO 7 chrome f onclick
0 0 0 0 2017-05-16 843753 1440604 LT 0 firefox f onclick
4 0 0 0 2017-05-15 613771 1466415 FR 2 native f onclick
4 0 0 0 2017-05-13 452300 1468471 UA 5 chrome f onclick
1 0 0 0 2017-05-13 1006044 1415387 ES 1 edge f onclick
1 0 0 0 2017-05-17 478410 1328122 SD 0 ie f onclick
0 0 0 0 2017-05-14 1078334 1478490 ID 5 safari f onclick
35 0 0 0 2017-05-11 613771 1484449 SN 0 chrome f onclick
1 0 0 0 2017-05-13 1000532 1365570 GB 2 native f onclick
9 0 0 0 2017-05-14 452300 1457604 GF 2 chrome f onclick
1 0 0 0 2017-05-13 938076 1454077 SD 5 chrome f onclick
3 0 0 0 2017-05-14 1144404 1489638 ZA 0 native f onclick
0 0 0 0 2017-05-16 1175778 1372688 TW 1 chrome f onclick
1 0 0 0 2017-05-16 2886 1253320 NP 6 chrome f onclick
12 0 0 0 2017-05-16 1106581 1468393 DZ 5 chrome f onclick
1 0 0 0 2017-05-16 1062802 1467871 VE 0 firefox f onclick
3 0 0 0 2017-05-14 916307 1475960 US 0 chrome f onclick
1 0 0 0 2017-05-17 1193760 1472308 UA 0 chrome f onclick
508 0 0 0 2017-05-12 1181186 1475308 HU 10 chrome f onclick
0 0 0 0 2017-05-13 1078284 1485698 US 0 firefox f onclick
1 0 0 0 2017-05-17 1069863 1488015 CH 7 safari f onclick
0 0 0 0 2017-05-16 759991 1471749 MT 22 chrome f onclick
0 0 0 0 2017-05-13 1062802 1401415 US 18 chrome f onclick
2 0 0 0 2017-05-12 1078284 1454077 ID 0 chrome f onclick
1 0 0 0 2017-05-16 1078178 1257443 CD 0 firefox f onclick
0 0 0 0 2017-05-14 1062802 1457638 GT 0 edge f onclick
0 0 0 0 2017-05-12 1116920 1477142 JP 1 chrome f onclick
9 0 0 0 2017-05-17 1181186 1363842 ID 2 chrome f onclick
3 0 0 0 2017-05-15 1144404 1491848 MX 0 native f onclick
4 0 0 0 2017-05-16 299399 1365575 PL 2 chrome f onclick
1 0 0 0 2017-05-14 184394 1391581 AL 3 opera f onclick
3 0 0 0 2017-05-12 478410 980751 KG 0 chrome f onclick
22 0 0 0 2017-05-15 881548 1491500 US 0 samsung f onclick
1 0 0 0 2017-05-15 635070 1476301 IT 2 native f onclick
6 0 0 0 2017-05-17 1019754 1474305 US 26 chrome f onclick
4 0 0 0 2017-05-13 452300 1152391 GE 20 chrome f onclick
3 0 0 0 2017-05-14 1019754 1377432 LV 0 chrome f onclick
0 0 0 0 2017-05-17 1078334 1465133 GB 7 firefox f onclick
17 0 0 0 2017-05-14 1144404 1478205 PL 1 samsung f onclick
0 0 0 0 2017-05-14 1175359 1458756 FR 0 chrome f onclick
1 0 0 0 2017-05-15 663781 1300867 UA 0 chrome f onclick
4 0 0 0 2017-05-14 1078334 1474358 MA 3 firefox f onclick
10 0 0 0 2017-05-15 1175359 1484438 IN 0 chrome f onclick
4 0 0 0 2017-05-12 429717 1443095 IT 18 safari f onclick
38 0 0 0 2017-05-12 1187136 1480477 GB 0 chrome f onclick
9 0 0 0 2017-05-10 1181186 1455020 ID 15 chrome f onclick
0 0 0 0 2017-05-17 1062802 1490435 KW 3 chrome f onclick
18 0 0 0 2017-05-13 635070 1370180 PH 1 safari f onclick
4 0 0 0 2017-05-15 916307 1482555 MT 12 safari f onclick
0 0 0 0 2017-05-16 864823 1491835 NL 0 chrome f onclick
1 0 0 0 2017-05-13 916307 1461468 PE 1 firefox f onclick
1 0 0 0 2017-05-11 429717 1206941 CO 4 safari f onclick
1 0 0 0 2017-05-11 1153514 1119624 NP 2 chrome f onclick
3 0 0 0 2017-05-11 1131575 1426304 NZ 26 ie f onclick
29 0 0 0 2017-05-12 1015123 1474886 US 1 chrome f onclick
4 0 0 0 2017-05-15 429717 1469871 GR 10 chrome f onclick
0 0 0 0 2017-05-11 1086822 1457604 MY 1 chrome f onclick
0 0 0 0 2017-05-16 1106581 1377434 BI 2 chrome f onclick
4 0 0 0 2017-05-14 1041293 1486169 US 11 chrome f onclick
2 0 0 0 2017-05-14 916307 1428084 SA 2 chrome f onclick
34 0 0 0 2017-05-17 1159446 1481823 IN 0 chrome f onclick
1 0 0 0 2017-05-14 513092 1341956 HU 1 chrome f onclick
21 0 0 0 2017-05-14 578372 1489040 BR 1 chrome f onclick
32 0 0 0 2017-05-11 916307 1407138 MA 0 chrome f onclick
2 0 0 0 2017-05-17 1175359 1483435 TR 16 chrome f onclick
2 0 1 0.49 2017-05-17 2886 1493326 US 0 samsung f onclick
1 0 0 0 2017-05-13 478410 1475530 AE 7 native f onclick
1 0 0 0 2017-05-13 843753 1305378 JP 0 chrome f onclick
12 0 0 0 2017-05-12 1181186 1474352 MU 3 chrome f onclick
2 0 0 0 2017-05-14 429717 998413 PK 3 firefox f onclick
0 0 0 0 2017-05-16 894882 1048744 SE 0 firefox f onclick
0 0 0 0 2017-05-16 635070 966128 IL 17 ie f onclick
14 0 0 0 2017-05-16 429717 1380413 PH 0 edge f onclick
2 0 0 0 2017-05-14 635070 1319056 SA 16 chrome f onclick
10 0 0 0 2017-05-13 916307 1365786 NZ 0 safari f onclick
0 0 0 0 2017-05-14 1181186 1340293 FO 3 chrome f onclick
37 0 0 0 2017-05-11 1015084 1486535 NG 0 safari f onclick
1 0 0 0 2017-05-16 1106581 1465506 CA 1 chrome f onclick
1 0 0 0 2017-05-15 33771 1483996 CH 3 edge f onclick
3 0 0 0 2017-05-14 1049110 1474352 TT 0 chrome f onclick
21 0 0 0 2017-05-14 1078334 1488304 GB 0 safari f onclick
1 0 0 0 2017-05-16 847358 1409393 AT 29 samsung f onclick
1 0 0 0 2017-05-16 452300 1143501 GU 6 chrome f onclick
0 0 0 0 2017-05-17 710441 1485385 RU 2 other f onclick
0 0 0 0 2017-05-12 710441 1461734 NZ 4 ie f onclick
1 0 0 0 2017-05-16 710441 1253465 AM 23 chrome f onclick
1 0 0 0 2017-05-17 1175359 1493439 ID 3 chrome f onclick
104 0 0 0 2017-05-14 63230 1385710 SY 0 chrome f onclick
1 0 0 0 2017-05-13 1078334 1486872 DO 4 chrome f onclick
1 0 0 0 2017-05-14 478410 1225310 NL 0 samsung f onclick
2 0 0 0 2017-05-13 916307 1467868 IL 5 ie f onclick
5 0 0 0 2017-05-16 1159446 1475707 IN 15 samsung f onclick
1 0 0 0 2017-05-14 710441 1374594 PH 17 chrome f onclick
0 0 0 0 2017-05-16 1078334 1357042 FR 10 edge f onclick
7 0 0 0 2017-05-17 429717 1460288 AU 2 edge f onclick
20 0 0 0 2017-05-11 1159446 1358780 IN 1 ie f onclick
0 0 0 0 2017-05-16 184394 1392260 RU 10 opera f onclick
2 0 0 0 2017-05-12 63230 1461733 GB 0 opera f onclick
1 0 0 0 2017-05-15 593365 1252764 CH 0 ie f onclick
1 0 0 0 2017-05-17 916307 1389059 RS 30 chrome f onclick
2 0 0 0 2017-05-17 1171720 1473567 US 5 chrome f onclick
5 0 0 0 2017-05-17 710441 1465510 CA 0 safari f onclick
1 0 0 0 2017-05-14 916307 1457604 EC 1 firefox f onclick
2 0 0 0 2017-05-15 1155625 1480031 SY 0 chrome f onclick
0 0 0 0 2017-05-12 634917 1483144 IT 0 chrome f onclick
1 0 0 0 2017-05-11 429717 1158575 SI 4 chrome f onclick
0 0 0 0 2017-05-14 994795 1283114 RO 3 opera_mini t onclick
1 0 0 0 2017-05-14 452300 1428086 MK 4 chrome f onclick
1 0 0 0 2017-05-12 299399 1381410 HT 4 chrome f onclick
0 0 0 0 2017-05-11 1171785 1143501 MX 1 chrome f onclick
135 0 0 0 2017-05-17 916307 1475296 AU 0 chrome f onclick
7 0 0 0 2017-05-15 881923 1486812 IT 0 chrome f onclick
1 0 0 0 2017-05-12 593365 1441656 CA 2 ie f onclick
10 0 0 0 2017-05-15 839950 1135373 BE 0 chrome f onclick
1 0 0 0 2017-05-12 429717 1431353 SA 1 native f onclick
0 0 0 0 2017-05-13 658456 1484852 FI 0 other f onclick
1 0 0 0 2017-05-14 658456 1486796 PL 2 native f onclick
8 0 0 0 2017-05-12 935696 1188475 IR 0 chrome f onclick
3 0 0 0 2017-05-15 916307 1471066 ID 0 safari f onclick
0 0 0 0 2017-05-15 710441 1367813 BR 1 firefox f onclick
28 0 0 0 2017-05-14 903805 1471839 IN 0 firefox f onclick
12 0 0 0 2017-05-14 769152 1486776 TW 0 uc f onclick
7 0 0 0 2017-05-17 1094155 1312061 US 3 firefox f onclick
0 0 0 0 2017-05-14 1188683 1478424 US 7 chrome f onclick
2 0 0 0 2017-05-12 429717 1482824 SA 0 chrome f onclick
0 0 0 0 2017-05-13 429717 1480891 RO 2 samsung f onclick
23 0 0 0 2017-05-11 1181186 1456482 NG 1 chrome f onclick
0 0 0 0 2017-05-16 429717 1446426 LV 0 samsung f onclick
8 0 0 0 2017-05-15 916307 1463882 NO 30 safari f onclick
2 0 0 0 2017-05-16 429717 1158897 IM 1 chrome f onclick
14 0 0 0 2017-05-15 804548 1396140 US 6 firefox f onclick
0 0 0 0 2017-05-11 429717 1454545 FR 4 chrome f onclick
1 0 0 0 2017-05-12 1131575 1101951 PR 0 ie f onclick
1 0 0 0 2017-05-11 1078178 1487579 BW 0 ie f onclick
2 0 0 0 2017-05-13 1086822 1474386 ZA 0 firefox f onclick
1 0 0 0 2017-05-17 1094155 1494254 MA 0 edge f onclick
0 0 0 0 2017-05-12 1131575 1341956 AM 0 chrome f onclick
0 0 0 0 2017-05-11 1062802 1407138 TT 2 chrome f onclick
1 0 0 0 2017-05-14 1078334 1415387 DZ 8 chrome f onclick
0 0 0 0 2017-05-15 1106900 1486535 LK 0 opera_mini f onclick
0 0 0 0 2017-05-15 1019754 1480827 TR 0 chrome f onclick
1 0 0 0 2017-05-13 710441 1228487 HR 17 chrome f onclick
1 0 0 0 2017-05-16 504479 1447971 KR 6 chrome f onclick
1 0 0 0 2017-05-14 994795 1415027 GH 0 opera f onclick
1 0 0 0 2017-05-14 33771 1473005 US 0 other f onclick
1 0 0 0 2017-05-16 513092 1474872 BJ 0 chrome f onclick
3 0 0 0 2017-05-11 1106581 1181822 RU 1 chrome f onclick
0 0 0 0 2017-05-12 916307 1446426 RO 4 chrome f onclick
0 0 0 0 2017-05-12 1144404 1480161 PR 0 chrome f onclick
0 0 0 0 2017-05-11 1078334 1486872 PF 0 firefox f onclick
5 0 0 0 2017-05-12 1188683 1411764 ES 9 chrome f onclick
1 0 0 0 2017-05-12 759991 1450362 KW 1 safari f onclick
2 0 0 0 2017-05-11 769152 1485497 BR 1 chrome f onclick
18 0 0 0 2017-05-11 504479 1456606 IN 0 firefox f onclick
1 0 0 0 2017-05-12 1106581 1452481 SA 0 firefox f onclick
1 0 0 0 2017-05-16 916307 1390253 GB 3 ie f onclick
25 0 0 0 2017-05-11 880124 1385883 FR 12 safari f onclick
3 0 0 0 2017-05-12 299399 1428068 VE 17 chrome f onclick
1 0 0 0 2017-05-11 359660 1455505 SA 16 chrome f onclick
1 0 0 0 2017-05-12 1157900 1480140 US 1 safari f onclick
4 0 0 0 2017-05-14 452300 1471754 PL 2 chrome f onclick
2 0 0 0 2017-05-16 1062802 1454809 ZA 3 ie f onclick
1 0 0 0 2017-05-11 1175359 1319056 BH 6 chrome f onclick
1 0 0 0 2017-05-16 1078334 1410899 EG 11 firefox f onclick
0 0 0 0 2017-05-16 478410 981752 LU 1 chrome f onclick
0 0 0 0 2017-05-14 1188683 1456437 RU 9 chrome f onclick
367 0 1 0.35 2017-05-13 593365 1458734 FR 0 edge f onclick
2 0 0 0 2017-05-12 1187136 1462259 NL 0 chrome f onclick
1 0 0 0 2017-05-16 1185182 1371722 NZ 1 chrome f onclick
0 0 0 0 2017-05-13 1062953 1371237 DO 6 chrome f onclick
3 0 0 0 2017-05-11 429717 1331151 CO 2 edge f onclick
3 0 0 0 2017-05-11 452300 1482080 LV 2 chrome f onclick
255 0 0 0 2017-05-17 613771 1489237 MA 0 chrome f onclick
1 0 0 0 2017-05-14 1006044 1244231 EG 0 ie f onclick
0 0 0 0 2017-05-17 1193757 1181822 NA 2 chrome f onclick
0 0 0 0 2017-05-17 843753 1454206 IQ 0 chrome f onclick
1 0 0 0 2017-05-12 1078334 1449823 GB 0 chrome f onclick
0 0 0 0 2017-05-15 759991 1371718 AU 9 safari f onclick
1 0 0 0 2017-05-12 1131575 897858 GH 12 firefox f onclick
2 0 0 0 2017-05-15 1159446 1443618 LK 7 edge f onclick
1 0 0 0 2017-05-12 1181186 1143501 BG 15 chrome f onclick
1 0 0 0 2017-05-15 1138353 1488142 AU 0 native f onclick
1 0 0 0 2017-05-13 1051472 1472308 KH 1 opera f onclick
0 0 0 0 2017-05-15 916307 1469482 CA 0 chrome f onclick
1 0 0 0 2017-05-12 429717 1158927 JO 1 ie f onclick
3 0 0 0 2017-05-14 919358 1417563 EG 0 ie f onclick
1 0 0 0 2017-05-13 504479 1450870 GB 14 firefox f onclick
1 0 0 0 2017-05-15 1078261 1181822 MA 6 chrome f onclick
2 0 0 0 2017-05-14 1154054 1453377 KY 0 chrome f onclick
1 0 0 0 2017-05-14 429717 1358780 FR 13 edge f onclick
2 0 0 0 2017-05-11 743805 1410899 EG 1 firefox f onclick
1 0 0 0 2017-05-11 1062802 1471839 IN 3 chrome f onclick
0 0 0 0 2017-05-11 635070 1152762 MO 15 chrome f onclick
0 0 0 0 2017-05-12 63230 980751 TR 3 firefox f onclick
1 0 0 0 2017-05-12 593365 980751 MU 27 firefox f onclick
3 0 0 0 2017-05-16 504479 1463882 LU 30 firefox f onclick
1 0 0 0 2017-05-17 752709 1328000 MA 9 uc f onclick
2 0 0 0 2017-05-11 429717 1486872 PH 1 chrome f onclick
5 0 0 0 2017-05-14 710441 1391742 FR 5 ie f onclick
15 0 0 0 2017-05-11 184394 1089115 EG 14 chrome f onclick
1 0 0 0 2017-05-12 762488 1488428 GB 0 chrome f onclick
5 0 0 0 2017-05-11 839950 1288034 US 4 safari f onclick
1 0 0 0 2017-05-15 1049110 1471749 HR 2 safari f onclick
1 0 0 0 2017-05-13 769152 1471749 TN 12 uc f onclick
1 0 0 0 2017-05-12 710441 1334940 FR 4 safari f onclick
16 0 0 0 2017-05-15 429717 1373929 GB 4 edge f onclick
0 0 0 0 2017-05-13 1033644 1461734 HU 1 chrome f onclick
1 0 0 0 2017-05-13 710441 1297875 HU 3 other f onclick
2 0 0 0 2017-05-16 1106581 1474707 RO 0 chrome f onclick
1 0 0 0 2017-05-16 63230 1312122 MA 25 firefox f onclick
60 0 0 0 2017-05-17 935696 1478205 PL 5 chrome f onclick
3 0 0 0 2017-05-14 184394 1312526 RS 3 ie f onclick
1 0 0 0 2017-05-15 429717 998413 MT 11 firefox f onclick
2 0 0 0 2017-05-15 839950 1287934 NL 0 firefox f onclick
1 0 0 0 2017-05-12 429717 1461925 DE 9 firefox f onclick
1 0 0 0 2017-05-11 1144886 1319056 SX 5 chrome f onclick
1 0 0 0 2017-05-13 1175359 1471749 AE 22 chrome f onclick
7 0 0 0 2017-05-10 1006044 1486336 NL 0 chrome f onclick
1 0 0 0 2017-05-14 429717 1390408 NL 13 safari f onclick
1 0 0 0 2017-05-10 1131386 1468875 DE 0 firefox f onclick
0 0 0 0 2017-05-11 743805 1428086 DZ 2 chrome f onclick
5 0 0 0 2017-05-14 1155625 1483932 JP 0 uc f onclick
2 0 0 0 2017-05-12 1000767 868823 US 8 safari f onclick
7 0 0 0 2017-05-13 710441 1482555 IL 30 safari f onclick
11 0 0 0 2017-05-14 916307 1480787 NO 0 chrome f onclick
5 0 0 0 2017-05-16 184394 1486888 CA 2 firefox f onclick
0 0 0 0 2017-05-17 504478 1225310 SV 1 native f onclick
1 0 0 0 2017-05-12 1106581 1319056 AM 0 chrome f onclick
6 0 0 0 2017-05-13 759991 1273788 EC 0 chrome f onclick
9 0 0 0 2017-05-15 634917 955929 US 14 safari t onclick
1 0 0 0 2017-05-17 1181186 1484782 NZ 5 chrome f onclick
19 0 0 0 2017-05-15 429717 1480990 AU 1 firefox f onclick
1 0 0 0 2017-05-14 504478 1233058 IQ 0 safari f onclick
1 0 0 0 2017-05-12 1041293 1471749 KH 0 uc f onclick
9 0 0 0 2017-05-17 1188683 1344538 EG 30 ie f onclick
1 0 0 0 2017-05-13 635070 1183686 TR 0 chrome f onclick
35 0 3 0.33 2017-05-15 1159311 1473796 MY 0 chrome f onclick
0 0 0 0 2017-05-14 847358 1471749 MO 6 safari f onclick
0 0 0 0 2017-05-16 1106581 1454077 PK 1 chrome f onclick
0 0 0 0 2017-05-17 1103005 1399599 SA 0 fb t onclick
0 0 0 0 2017-05-13 1116920 1247056 DE 6 chrome f onclick
3 0 0 0 2017-05-13 1106581 1297875 GB 11 chrome f onclick
1 0 0 0 2017-05-11 635070 1380413 PH 30 opera f onclick
2 0 0 0 2017-05-14 730964 1471749 UA 0 safari f onclick
0 0 0 0 2017-05-12 1078334 1480827 ZA 0 safari f onclick
0 0 0 0 2017-05-15 1106581 1486872 AO 1 chrome f onclick
1 0 0 0 2017-05-14 835794 1380633 GB 1 firefox f onclick
3 0 0 0 2017-05-17 429717 1158575 EG 21 chrome f onclick
1 0 0 0 2017-05-13 653595 1477142 GB 1 samsung f onclick
4 0 0 0 2017-05-13 1062802 1454339 US 0 edge f onclick
8 0 0 0 2017-05-16 504478 1482523 PL 2 chrome f onclick
45 0 0 0 2017-05-15 429717 1471929 US 0 firefox f onclick
1 0 0 0 2017-05-16 1078334 1331644 EG 1 native f onclick
0 0 0 0 2017-05-12 1078334 1431160 IT 3 firefox f onclick
0 0 0 0 2017-05-12 1078334 1339591 US 6 chrome f onclick
1 0 0 0 2017-05-17 635070 1142778 TT 0 chrome f onclick
63 0 0 0 2017-05-14 452300 1386683 LY 0 chrome f onclick
1 0 0 0 2017-05-16 1199503 1360366 US 0 chrome f onclick
1 0 0 0 2017-05-16 1019754 1436020 RU 1 edge f onclick
2 0 0 0 2017-05-14 359660 1426855 SA 11 native f onclick
13 0 0 0 2017-05-15 1131386 1492344 BR 0 firefox f onclick
1 0 0 0 2017-05-11 710441 1470596 EG 6 safari f onclick
24 0 0 0 2017-05-15 334661 1478513 VE 4 chrome f onclick
1 0 0 0 2017-05-12 504479 1417546 PR 2 chrome f onclick
1 0 0 0 2017-05-16 1116920 1337870 RS 1 chrome f onclick
0 0 0 0 2017-05-15 804548 1440574 PL 0 firefox f onclick
79 0 0 0 2017-05-15 771648 1481522 LT 0 chrome f onclick
32 0 0 0 2017-05-14 916307 1487361 CA 0 chrome f onclick
0 0 0 0 2017-05-16 1193757 1474764 JP 0 firefox f onclick
21 0 0 0 2017-05-14 1171785 1426495 SA 2 chrome f onclick
2 0 0 0 2017-05-13 212967 1481520 EG 1 opera f onclick
1 0 0 0 2017-05-11 593365 1048696 AR 23 chrome f onclick
1 0 0 0 2017-05-11 1175778 1328133 TZ 3 samsung f onclick
5 0 0 0 2017-05-13 1131386 1479048 EG 0 chrome f onclick
5 0 0 0 2017-05-16 1153514 1489264 IN 2 chrome f onclick
2 0 0 0 2017-05-11 1188683 1456494 US 1 chrome f onclick
2 0 0 0 2017-05-11 471152 1326919 IN 17 opera f onclick
0 0 0 0 2017-05-13 1062802 1480042 AR 1 chrome f onclick
2 0 0 0 2017-05-15 1159446 1454081 OM 0 ie f onclick
1 0 0 0 2017-05-10 916307 1459873 US 0 edge f onclick
8 0 0 0 2017-05-14 1188683 1426857 SA 5 firefox f onclick
1 0 0 0 2017-05-11 1171720 1473567 CY 0 chrome f onclick
1 0 0 0 2017-05-12 1138353 1461734 NL 0 chrome f onclick
1 0 0 0 2017-05-17 710441 1471749 MA 0 ie f onclick
0 0 0 0 2017-05-10 743805 1469884 US 0 chrome f onclick
7 0 0 0 2017-05-16 452300 1181822 BS 2 chrome f onclick
1 0 0 0 2017-05-11 847358 1471749 TW 19 safari f onclick
0 0 0 0 2017-05-13 429717 1100633 GR 9 chrome f onclick
11 0 0 0 2017-05-13 1106900 1489210 US 0 samsung f onclick
1 0 0 0 2017-05-11 1041293 1457604 AR 0 chrome f onclick
0 0 0 0 2017-05-16 1144886 1467836 NA 13 chrome f onclick
2 0 0 0 2017-05-15 1181186 1380410 RU 18 chrome f onclick
2 0 0 0 2017-05-11 429717 1158741 JO 1 firefox f onclick
0 0 0 0 2017-05-14 635070 1157418 RE 5 chrome f onclick
56 0 0 0 2017-05-11 513092 978337 FR 3 chrome f onclick
1 0 0 0 2017-05-14 1180918 1297875 HU 10 chrome f onclick
0 0 0 0 2017-05-15 1078334 1419471 DE 2 safari f onclick
0 0 0 0 2017-05-12 847358 1393100 TW 7 chrome f onclick
0 0 0 0 2017-05-14 1086822 1427423 PK 2 chrome f onclick
1 0 0 0 2017-05-12 1078178 1467868 KW 2 ie f onclick
1 0 0 0 2017-05-10 916307 1381435 CA 0 ie f onclick
3 0 0 0 2017-05-14 1131386 1480042 PE 1 chrome f onclick
1 0 0 0 2017-05-12 1144886 1467859 NO 4 chrome f onclick
37 0 0 0 2017-05-13 604981 1475286 TH 9 chrome f onclick
1 0 0 0 2017-05-16 710441 1408302 BE 10 ie f onclick
1 0 0 0 2017-05-17 1181186 1474872 BI 3 chrome f onclick
1 0 0 0 2017-05-13 1041293 1480821 DE 0 firefox f onclick
1 0 0 0 2017-05-12 1131575 1150832 CA 14 chrome f onclick
1 0 0 0 2017-05-13 1154054 1453377 ZA 1 firefox f onclick
1 0 0 0 2017-05-16 1175359 1481368 SG 2 chrome f onclick
1 0 0 0 2017-05-15 1093675 1479048 EG 0 chrome f onclick
1 0 0 0 2017-05-12 1000532 1457639 SR 1 edge f onclick
1 0 0 0 2017-05-12 916307 1483124 MX 0 chrome f onclick
0 0 0 0 2017-05-14 710441 1478513 AR 3 firefox f onclick
1 0 0 0 2017-05-17 916307 1472219 DK 2 edge f onclick
